"output_freq","GPS_reference","N31","N2_HS","N2_LS","N1_HS","NC1_LS","BW"
39427,56261,1,11,10502,11,14986,9
39428,39428,1,11,14986,11,14986,9
39429,178947,1,11,3302,11,14986,9
39430,74930,1,11,7886,11,14986,9
39431,161078,1,11,3668,11,14984,9
39432,198538,1,11,2976,11,14984,9
39433,176062,1,11,3356,11,14984,9
39434,157736,1,11,3746,11,14984,9
39435,157740,1,11,3746,11,14984,9
39436,157744,1,11,3746,11,14984,9
39437,118311,1,11,4994,11,14982,9
39438,185922,1,11,3178,11,14982,9
39439,118317,1,11,4994,11,14982,9
39440,199760,1,11,2958,11,14982,9
39441,144617,1,11,4086,11,14982,9
39442,197210,1,11,2996,11,14980,9
39443,197215,1,11,2996,11,14980,9
39444,197220,1,11,2996,11,14980,9
39445,197225,1,11,2996,11,14980,9
39446,197230,1,11,2996,11,14980,9
39447,67401,1,11,8766,11,14978,9
39448,59912,1,11,9862,11,14978,9
39449,39449,1,11,14978,11,14978,9
39450,187225,1,11,3156,11,14978,9
39451,39451,1,11,14978,11,14978,9
39452,180352,1,9,4004,11,14976,9
39453,170963,1,9,4224,11,14976,9
39454,157816,1,9,4576,11,14976,9
39455,189384,1,10,3432,11,14976,9
39456,192896,1,9,3744,11,14976,9
39457,186524,1,9,3872,11,14976,9
39458,39458,1,11,14974,11,14974,9
39459,157227,1,11,3758,11,14974,9
39460,149740,1,11,3946,11,14974,9
39461,39461,1,11,14974,11,14974,9
39462,44922,1,11,13154,11,14974,9
39463,197315,1,11,2994,11,14970,9
39464,187454,1,8,4334,11,14972,9
39465,183293,1,10,3546,11,14972,9
39466,164692,1,7,5638,11,14972,9
39467,197335,1,11,2994,11,14970,9
39468,197604,1,11,2990,11,14970,9
39469,197345,1,11,2994,11,14970,9
39470,197350,1,11,2994,11,14970,9
39471,197355,1,11,2994,11,14970,9
39472,197360,1,11,2994,11,14970,9
39473,157892,1,11,3742,11,14968,9
39474,190842,1,11,3096,11,14968,9
39475,187100,1,11,3158,11,14968,9
39476,157904,1,11,3742,11,14968,9
39477,157908,1,11,3742,11,14968,9
39478,157912,1,11,3742,11,14968,9
39479,103693,1,11,5698,11,14966,9
39480,179592,1,11,3290,11,14966,9
39481,97279,1,11,6074,11,14966,9
39482,142177,1,11,4156,11,14966,9
39483,131487,1,11,4494,11,14966,9
39484,118452,1,11,4988,11,14964,9
39485,198273,1,11,2980,11,14964,9
39486,190849,1,11,3096,11,14964,9
39487,163589,1,11,3612,11,14964,9
39488,159616,1,11,3702,11,14964,9
39489,39489,1,11,14962,11,14962,9
39490,164582,1,11,3590,11,14962,9
39491,172063,1,11,3434,11,14962,9
39492,134658,1,11,4388,11,14962,9
39493,39493,1,11,14962,11,14962,9
39494,197470,1,11,2992,11,14960,9
39495,197475,1,11,2992,11,14960,9
39496,197480,1,11,2992,11,14960,9
39497,197485,1,11,2992,11,14960,9
39498,199760,1,11,2958,11,14960,9
39499,197495,1,11,2992,11,14960,9
39500,196947,1,11,3000,11,14958,9
39501,191961,1,11,3078,11,14958,9
39502,177759,1,11,3324,11,14958,9
39503,118509,1,11,4986,11,14958,9
39504,179496,1,11,3292,11,14958,9
39505,79010,1,11,7478,11,14956,9
39506,79012,1,11,7478,11,14956,9
39507,145821,1,11,4052,11,14956,9
39508,127126,1,11,4648,11,14956,9
39509,79018,1,11,7478,11,14956,9
39510,134586,1,11,4390,11,14954,9
39511,39511,1,11,14954,11,14954,9
39512,164494,1,11,3592,11,14954,9
39513,39513,1,11,14954,11,14954,9
39514,171971,1,11,3436,11,14954,9
39515,52339,1,11,11290,11,14954,9
39516,190104,1,11,3108,11,14952,9
39517,163582,1,11,3612,11,14952,9
39518,158072,1,11,3738,11,14952,9
39519,184422,1,11,3204,11,14952,9
39520,199360,1,11,2964,11,14952,9
39521,197605,1,11,2990,11,14950,9
39522,197610,1,11,2990,11,14950,9
39523,197615,1,11,2990,11,14950,9
39524,197620,1,11,2990,11,14950,9
39525,197625,1,11,2990,11,14950,9
39526,79052,1,11,7474,11,14948,9
39527,175639,1,11,3364,11,14948,9
39528,182817,1,11,3232,11,14948,9
39529,79058,1,11,7474,11,14948,9
39530,146261,1,11,4040,11,14948,9
39531,118593,1,11,4982,11,14946,9
39532,118596,1,11,4982,11,14946,9
39533,161173,1,11,3666,11,14946,9
39534,190482,1,11,3102,11,14946,9
39535,118605,1,11,4982,11,14946,9
39536,199092,1,11,2968,11,14946,9
39537,193338,1,11,3056,11,14944,9
39538,198008,1,11,2984,11,14944,9
39539,158156,1,11,3736,11,14944,9
39540,149440,1,11,3954,11,14944,9
39541,158164,1,11,3736,11,14944,9
39542,127007,1,11,4652,11,14942,9
39543,194487,1,11,3038,11,14942,9
39544,153233,1,11,3856,11,14942,9
39545,173279,1,11,3410,11,14942,9
39546,194246,1,11,3042,11,14942,9
39547,197735,1,11,2988,11,14940,9
39548,197740,1,11,2988,11,14940,9
39549,197745,1,11,2988,11,14940,9
39550,197750,1,11,2988,11,14940,9
39551,197755,1,11,2988,11,14940,9
39552,170980,1,11,3456,11,14940,9
39553,129349,1,7,7178,11,14938,9
39554,39554,1,7,23474,11,14938,9
39555,198947,1,9,3630,11,14938,9
39556,174406,1,7,5324,11,14938,9
39557,82159,1,7,11302,11,14938,9
39558,158232,1,11,3734,11,14936,9
39559,158236,1,11,3734,11,14936,9
39560,171764,1,11,3440,11,14936,9
39561,158244,1,11,3734,11,14936,9
39562,158248,1,11,3734,11,14936,9
39563,79126,1,11,7466,11,14932,9
39564,196878,1,9,3668,11,14934,9
39565,177243,1,5,7334,11,14934,9
39566,181697,1,6,5962,11,14934,9
39567,174361,1,9,4142,11,14934,9
39568,164274,1,8,4946,11,14934,9
39569,79138,1,11,7466,11,14932,9
39570,111990,1,11,5276,11,14932,9
39571,79142,1,11,7466,11,14932,9
39572,194116,1,11,3044,11,14932,9
39573,79146,1,11,7466,11,14932,9
39574,197870,1,11,2986,11,14930,9
39575,197875,1,11,2986,11,14930,9
39576,197880,1,11,2986,11,14930,9
39577,197885,1,11,2986,11,14930,9
39578,197890,1,11,2986,11,14930,9
39579,196552,1,11,3006,11,14928,9
39580,158320,1,11,3732,11,14928,9
39581,158324,1,11,3732,11,14928,9
39582,158328,1,11,3732,11,14928,9
39583,171672,1,11,3442,11,14928,9
39584,168232,1,11,3512,11,14926,9
39585,199745,1,11,2958,11,14926,9
39586,39586,1,11,14926,11,14926,9
39587,39587,1,11,14926,11,14926,9
39588,168249,1,11,3512,11,14926,9
39589,82093,1,11,7198,11,14926,9
39590,197210,1,11,2996,11,14924,9
39591,197743,1,11,2988,11,14924,9
39592,182819,1,11,3232,11,14924,9
39593,190978,1,11,3094,11,14924,9
39594,184772,1,11,3198,11,14924,9
39595,118785,1,11,4974,11,14922,9
39596,189012,1,11,3126,11,14922,9
39597,166629,1,11,3546,11,14922,9
39598,193986,1,11,3046,11,14922,9
39599,118797,1,11,4974,11,14922,9
39600,184635,1,10,3520,11,14920,9
39601,148454,1,10,4378,11,14920,9
39602,79204,1,10,8206,11,14920,9
39603,176429,1,10,3684,11,14920,9
39604,108911,1,10,5968,11,14920,9
39605,174262,1,10,3730,11,14920,9
39606,171557,1,11,3444,11,14918,9
39607,39607,1,11,14918,11,14918,9
39608,59672,1,11,9902,11,14918,9
39609,67131,1,11,8802,11,14918,9
39610,126803,1,11,4660,11,14918,9
39611,187806,1,11,3146,11,14916,9
39612,145244,1,11,4068,11,14916,9
39613,186747,1,11,3164,11,14916,9
39614,154358,1,11,3828,11,14916,9
39615,193230,1,11,3058,11,14916,9
39616,119312,1,11,4952,11,14914,9
39617,39617,1,11,14914,11,14914,9
39618,134226,1,11,4402,11,14914,9
39619,39619,1,11,14914,11,14914,9
39620,149140,1,11,3962,11,14914,9
39621,39621,1,11,14914,11,14914,9
39622,164032,1,11,3602,11,14912,9
39623,158492,1,11,3728,11,14912,9
39624,193856,1,11,3048,11,14912,9
39625,186400,1,11,3170,11,14912,9
39626,158504,1,11,3728,11,14912,9
39627,198135,1,11,2982,11,14910,9
39628,198140,1,11,2982,11,14910,9
39629,198145,1,11,2982,11,14910,9
39630,198150,1,11,2982,11,14910,9
39631,198155,1,11,2982,11,14910,9
39632,119264,1,11,4954,11,14908,9
39633,122991,1,11,4804,11,14908,9
39634,141626,1,11,4172,11,14908,9
39635,79270,1,11,7454,11,14908,9
39636,134172,1,11,4404,11,14908,9
39637,96902,1,11,6098,11,14908,9
39638,39638,1,11,14906,11,14906,9
39639,139551,1,11,4234,11,14906,9
39640,149060,1,11,3964,11,14906,9
39641,164227,1,11,3598,11,14906,9
39642,191603,1,11,3084,11,14906,9
39643,188646,1,11,3132,11,14904,9
39644,197478,1,11,2992,11,14904,9
39645,182367,1,11,3240,11,14904,9
39646,190854,1,11,3096,11,14904,9
39647,158588,1,11,3726,11,14904,9
39648,178824,1,11,3304,11,14902,9
39649,39649,1,11,14902,11,14902,9
39650,193726,1,11,3050,11,14902,9
39651,39651,1,11,14902,11,14902,9
39652,171373,1,11,3448,11,14902,9
39653,141569,1,11,4174,11,14902,9
39654,198270,1,10,3278,11,14900,9
39655,198275,1,10,3278,11,14900,9
39656,198280,1,10,3278,11,14900,9
39657,198285,1,10,3278,11,14900,9
39658,198290,1,10,3278,11,14900,9
39659,118977,1,11,4966,11,14898,9
39660,171860,1,11,3438,11,14898,9
39661,126633,1,11,4666,11,14898,9
39662,118986,1,11,4966,11,14898,9
39663,194247,1,11,3042,11,14898,9
39664,188404,1,11,3136,11,14896,9
39665,158660,1,11,3724,11,14896,9
39666,185108,1,11,3192,11,14896,9
39667,158668,1,11,3724,11,14896,9
39668,196441,1,11,3008,11,14896,9
39669,81917,1,7,11334,11,14894,9
39670,81917,1,10,7934,11,14894,9
39671,119013,1,11,4964,11,14892,9
39672,163834,1,9,4408,11,14894,9
39673,179142,1,11,3298,11,14892,9
39674,119022,1,11,4964,11,14892,9
39675,193085,1,11,3060,11,14892,9
39676,193596,1,11,3052,11,14892,9
39677,183957,1,11,3212,11,14892,9
39678,189873,1,11,3112,11,14892,9
39679,119037,1,11,4964,11,14892,9
39680,198400,1,11,2978,11,14890,9
39681,198405,1,11,2978,11,14890,9
39682,198410,1,11,2978,11,14890,9
39683,198415,1,11,2978,11,14890,9
39684,198420,1,11,2978,11,14890,9
39685,158740,1,11,3722,11,14888,9
39686,158744,1,11,3722,11,14888,9
39687,158748,1,11,3722,11,14888,9
39688,163768,1,11,3608,11,14888,9
39689,160046,1,11,3692,11,14888,9
39690,195405,1,11,3024,11,14888,9
39691,141417,1,11,4178,11,14886,9
39692,178614,1,11,3308,11,14886,9
39693,119079,1,11,4962,11,14886,9
39694,184421,1,11,3204,11,14886,9
39695,126531,1,11,4670,11,14886,9
39696,151341,1,11,3904,11,14884,9
39697,197213,1,11,2996,11,14884,9
39698,171166,1,11,3452,11,14884,9
39699,146766,1,11,4026,11,14884,9
39700,193736,1,11,3050,11,14884,9
39701,39701,1,11,14882,11,14882,9
39702,193466,1,11,3054,11,14882,9
39703,39703,1,11,14882,11,14882,9
39704,138964,1,11,4252,11,14882,9
39705,111615,1,11,5294,11,14882,9
39706,138971,1,11,4252,11,14882,9
39707,198535,1,11,2976,11,14880,9
39708,198540,1,11,2976,11,14880,9
39709,198545,1,11,2976,11,14880,9
39710,198550,1,11,2976,11,14880,9
39711,198555,1,11,2976,11,14880,9
39712,126463,1,11,4672,11,14878,9
39713,45499,1,11,12986,11,14878,9
39714,44634,1,11,13238,11,14878,9
39715,146185,1,11,4042,11,14878,9
39716,39716,1,11,14878,11,14878,9
39717,100413,1,11,5884,11,14876,9
39718,104132,1,11,5674,11,14876,9
39719,79438,1,11,7438,11,14876,9
39720,148760,1,11,3972,11,14876,9
39721,171074,1,11,3454,11,14876,9
39722,79444,1,11,7438,11,14876,9
39723,119169,1,11,4958,11,14874,9
39724,119172,1,11,4958,11,14874,9
39725,185925,1,11,3178,11,14874,9
39726,163318,1,11,3618,11,14874,9
39727,119181,1,11,4958,11,14874,9
39728,193336,1,11,3056,11,14872,9
39729,199342,1,11,2964,11,14872,9
39730,196040,1,11,3014,11,14872,9
39731,169598,1,11,3484,11,14872,9
39732,176176,1,11,3354,11,14872,9
39733,198665,1,11,2974,11,14870,9
39734,198670,1,11,2974,11,14870,9
39735,198675,1,11,2974,11,14870,9
39736,198680,1,11,2974,11,14870,9
39737,198685,1,11,2974,11,14870,9
39738,198690,1,11,2974,11,14870,9
39739,182133,1,11,3244,11,14868,9
39740,178830,1,11,3304,11,14868,9
39741,192591,1,11,3068,11,14868,9
39742,178839,1,11,3304,11,14868,9
39743,151746,1,11,3894,11,14868,9
39744,178392,1,11,3312,11,14866,9
39745,39745,1,11,14866,11,14866,9
39746,126361,1,11,4676,11,14866,9
39747,39747,1,11,14866,11,14866,9
39748,141227,1,11,4184,11,14866,9
39749,39749,1,11,14866,11,14866,9
39750,196948,1,11,3000,11,14864,9
39751,159004,1,11,3716,11,14864,9
39752,159008,1,11,3716,11,14864,9
39753,159012,1,11,3716,11,14864,9
39754,193232,1,11,3058,11,14864,9
39755,119265,1,11,4954,11,14862,9
39756,119268,1,11,4954,11,14862,9
39757,119271,1,11,4954,11,14862,9
39758,119274,1,11,4954,11,14862,9
39759,119277,1,11,4954,11,14862,9
39760,198800,1,11,2972,11,14860,9
39761,198805,1,11,2972,11,14860,9
39762,198810,1,11,2972,11,14860,9
39763,198815,1,11,2972,11,14860,9
39764,198820,1,11,2972,11,14860,9
39765,198825,1,11,2972,11,14860,9
39766,147269,1,11,4012,11,14858,9
39767,190969,1,11,3094,11,14858,9
39768,188898,1,11,3128,11,14858,9
39769,39769,1,11,14858,11,14858,9
39770,189635,1,11,3116,11,14858,9
39771,159084,1,11,3714,11,14856,9
39772,159088,1,11,3714,11,14856,9
39773,159092,1,11,3714,11,14856,9
39774,159096,1,11,3714,11,14856,9
39775,185700,1,11,3182,11,14856,9
39776,186736,1,11,3164,11,14854,9
39777,92813,1,11,6366,11,14854,9
39778,139223,1,11,4244,11,14854,9
39779,39779,1,11,14854,11,14854,9
39780,193102,1,11,3060,11,14854,9
39781,51989,1,11,11366,11,14854,9
39782,79564,1,11,7426,11,14852,9
39783,79566,1,11,7426,11,14852,9
39784,79568,1,11,7426,11,14852,9
39785,86110,1,11,6862,11,14852,9
39786,196836,1,11,3002,11,14852,9
39787,198935,1,11,2970,11,14850,9
39788,198940,1,11,2970,11,14850,9
39789,198945,1,11,2970,11,14850,9
39790,198950,1,11,2970,11,14850,9
39791,198955,1,11,2970,11,14850,9
39792,192328,1,11,3072,11,14848,9
39793,195904,1,11,3016,11,14848,9
39794,187456,1,11,3152,11,14848,9
39795,175856,1,11,3360,11,14848,9
39796,159184,1,11,3712,11,14848,9
39797,159188,1,11,3712,11,14848,9
39798,172458,1,11,3426,11,14846,9
39799,39799,1,11,14846,11,14846,9
39800,185575,1,11,3184,11,14846,9
39801,172471,1,11,3426,11,14846,9
39802,103922,1,11,5686,11,14846,9
39803,196683,1,11,3004,11,14844,9
39804,153388,1,11,3852,11,14844,9
39805,141018,1,11,4190,11,14844,9
39806,192972,1,11,3062,11,14844,9
39807,119421,1,11,4948,11,14844,9
39808,118736,1,11,4976,11,14842,9
39809,153307,1,11,3854,11,14842,9
39810,163221,1,11,3620,11,14842,9
39811,175751,1,11,3362,11,14842,9
39812,194756,1,11,3034,11,14842,9
39813,170683,1,11,3462,11,14842,9
39814,180334,1,10,3604,11,14840,9
39815,175186,1,10,3710,11,14840,9
39816,186984,1,10,3476,11,14840,9
39817,145538,1,10,4466,11,14840,9
39818,175483,1,10,3704,11,14840,9
39819,119457,1,11,4946,11,14838,9
39820,163218,1,11,3620,11,14838,9
39821,119463,1,11,4946,11,14838,9
39822,119466,1,11,4946,11,14838,9
39823,119469,1,11,4946,11,14838,9
39824,187948,1,11,3144,11,14838,9
39825,185450,1,11,3186,11,14836,9
39826,79652,1,11,7418,11,14836,9
39827,79654,1,11,7418,11,14836,9
39828,89016,1,11,6638,11,14836,9
39829,79658,1,11,7418,11,14836,9
39830,103838,1,11,5690,11,14834,9
39831,126089,1,11,4686,11,14834,9
39832,192842,1,11,3064,11,14834,9
39833,39833,1,11,14834,11,14834,9
39834,133506,1,11,4426,11,14834,9
39835,191580,1,11,3084,11,14832,9
39836,179262,1,11,3296,11,14832,9
39837,195391,1,11,3024,11,14832,9
39838,179271,1,11,3296,11,14832,9
39839,159356,1,11,3708,11,14832,9
39840,170980,1,11,3456,11,14832,9
39841,199205,1,11,2966,11,14830,9
39842,199210,1,11,2966,11,14830,9
39843,199215,1,11,2966,11,14830,9
39844,199220,1,11,2966,11,14830,9
39845,199225,1,11,2966,11,14830,9
39846,154346,1,11,3828,11,14828,9
39847,79694,1,11,7414,11,14828,9
39848,197482,1,11,2992,11,14828,9
39849,146113,1,11,4044,11,14828,9
39850,185350,1,11,3188,11,14828,9
39851,119553,1,11,4942,11,14826,9
39852,173676,1,11,3402,11,14826,9
39853,119559,1,11,4942,11,14826,9
39854,139489,1,11,4236,11,14826,9
39855,167391,1,11,3530,11,14826,9
39856,199092,1,11,2968,11,14826,9
39857,159428,1,11,3706,11,14824,9
39858,193596,1,11,3052,11,14824,9
39859,188897,1,11,3128,11,14824,9
39860,169405,1,11,3488,11,14824,9
39861,190859,1,11,3096,11,14824,9
39862,199310,1,11,2964,11,14820,9
39863,199315,1,11,2964,11,14820,9
39864,81521,1,8,9966,11,14822,9
39865,125987,1,7,7370,11,14822,9
39866,199330,1,11,2964,11,14820,9
39867,199335,1,11,2964,11,14820,9
39868,199340,1,11,2964,11,14820,9
39869,199345,1,11,2964,11,14820,9
39870,199350,1,11,2964,11,14820,9
39871,199355,1,11,2964,11,14820,9
39872,199360,1,11,2964,11,14820,9
39873,39873,1,11,14818,11,14818,9
39874,39874,1,11,14818,11,14818,9
39875,185225,1,11,3190,11,14818,9
39876,103013,1,11,5736,11,14818,9
39877,39877,1,11,14818,11,14818,9
39878,159512,1,11,3704,11,14816,9
39879,195386,1,11,3024,11,14816,9
39880,159520,1,11,3704,11,14816,9
39881,159524,1,11,3704,11,14816,9
39882,188904,1,11,3128,11,14816,9
39883,159532,1,11,3704,11,14816,9
39884,194228,1,11,3042,11,14814,9
39885,119655,1,11,4938,11,14814,9
39886,190113,1,11,3108,11,14814,9
39887,119661,1,11,4938,11,14814,9
39888,179496,1,11,3292,11,14814,9
39889,186737,1,11,3164,11,14812,9
39890,183494,1,11,3220,11,14812,9
39891,186158,1,11,3174,11,14812,9
39892,139622,1,11,4232,11,14812,9
39893,156653,1,11,3772,11,14812,9
39894,161429,1,10,4026,11,14810,9
39895,149581,1,5,8690,11,14810,9
39896,109714,1,10,5924,11,14810,9
39897,179201,1,9,4030,11,14810,9
39898,39898,1,5,32582,11,14810,9
39899,39899,1,5,32582,11,14810,9
39900,194355,1,11,3040,11,14808,9
39901,159604,1,11,3702,11,14808,9
39902,175228,1,11,3372,11,14808,9
39903,174611,1,11,3384,11,14808,9
39904,159616,1,11,3702,11,14808,9
39905,170269,1,11,3470,11,14806,9
39906,199881,1,11,2956,11,14806,9
39907,62711,1,11,9422,11,14806,9
39908,162866,1,11,3628,11,14806,9
39909,168923,1,11,3498,11,14806,9
39910,192478,1,11,3070,11,14806,9
39911,79822,1,11,7402,11,14804,9
39912,88824,1,11,6652,11,14804,9
39913,79826,1,11,7402,11,14804,9
39914,103628,1,11,5702,11,14804,9
39915,166545,1,11,3548,11,14804,9
39916,167756,1,11,3522,11,14802,9
39917,119751,1,11,4934,11,14802,9
39918,119754,1,11,4934,11,14802,9
39919,140619,1,11,4202,11,14802,9
39920,197360,1,11,2994,11,14802,9
39921,199605,1,11,2960,11,14800,9
39922,199610,1,11,2960,11,14800,9
39923,199615,1,11,2960,11,14800,9
39924,199620,1,11,2960,11,14800,9
39925,199625,1,11,2960,11,14800,9
39926,199630,1,11,2960,11,14800,9
39927,93163,1,11,6342,11,14798,9
39928,194488,1,11,3038,11,14798,9
39929,39929,1,11,14798,11,14798,9
39930,195657,1,11,3020,11,14798,9
39931,82597,1,11,7154,11,14798,9
39932,183717,1,11,3216,11,14796,9
39933,199746,1,11,2958,11,14796,9
39934,179703,1,11,3288,11,14796,9
39935,181251,1,11,3260,11,14796,9
39936,192348,1,11,3072,11,14796,9
39937,119811,1,11,4932,11,14796,9
39938,140543,1,11,4204,11,14794,9
39939,173069,1,11,3414,11,14794,9
39940,147940,1,11,3994,11,14794,9
39941,81367,1,11,7262,11,14794,9
39942,180373,1,11,3276,11,14794,9
39943,159772,1,11,3698,11,14792,9
39944,159776,1,11,3698,11,14792,9
39945,159780,1,11,3698,11,14792,9
39946,159784,1,11,3698,11,14792,9
39947,159788,1,11,3698,11,14792,9
39948,199740,1,11,2958,11,14790,9
39949,199745,1,11,2958,11,14790,9
39950,199750,1,11,2958,11,14790,9
39951,199755,1,11,2958,11,14790,9
39952,199760,1,11,2958,11,14790,9
39953,199765,1,11,2958,11,14790,9
39954,79908,1,11,7394,11,14788,9
39955,79910,1,11,7394,11,14788,9
39956,103516,1,11,5708,11,14788,9
39957,140486,1,11,4206,11,14788,9
39958,79916,1,11,7394,11,14788,9
39959,39959,1,11,14786,11,14786,9
39960,199611,1,11,2960,11,14786,9
39961,39961,1,11,14786,11,14786,9
39962,192218,1,11,3074,11,14786,9
39963,155253,1,11,3806,11,14786,9
39964,39964,1,11,14786,11,14786,9
39965,191832,1,11,3080,11,14784,9
39966,186508,1,11,3168,11,14784,9
39967,197484,1,11,2992,11,14784,9
39968,192346,1,11,3072,11,14784,9
39969,195404,1,11,3024,11,14784,9
39970,151886,1,11,3890,11,14782,9
39971,39971,1,11,14782,11,14782,9
39972,189867,1,11,3112,11,14782,9
39973,39973,1,11,14782,11,14782,9
39974,196834,1,11,3002,11,14782,9
39975,199875,1,11,2956,11,14780,9
39976,199880,1,11,2956,11,14780,9
39977,199885,1,11,2956,11,14780,9
39978,199890,1,11,2956,11,14780,9
39979,199895,1,11,2956,11,14780,9
39980,199900,1,11,2956,11,14780,9
39981,119943,1,11,4926,11,14778,9
39982,179919,1,11,3284,11,14778,9
39983,119949,1,11,4926,11,14778,9
39984,195398,1,11,3024,11,14778,9
39985,135465,1,11,4362,11,14778,9
39986,159944,1,11,3694,11,14776,9
39987,199476,1,11,2962,11,14776,9
39988,192088,1,11,3076,11,14776,9
39989,159956,1,11,3694,11,14776,9
39990,171771,1,11,3440,11,14776,9
39991,159964,1,11,3694,11,14776,9
39992,59096,1,11,9998,11,14774,9
39993,39993,1,11,14774,11,14774,9
39994,39994,1,11,14774,11,14774,9
39995,187345,1,11,3154,11,14774,9
39996,197758,1,11,2988,11,14774,9
39997,173571,1,11,3404,11,14772,9
39998,119994,1,11,4924,11,14772,9
39999,164954,1,11,3582,11,14772,9
40000,196960,1,11,3000,11,14772,9
40001,125562,1,11,4706,11,14772,9
40002,186735,1,11,3164,11,14770,9
40003,160993,1,11,3670,11,14770,9
40004,154030,1,11,3836,11,14770,9
40005,187579,1,11,3150,11,14770,9
40006,175130,1,11,3374,11,14770,9
40007,127295,1,11,4642,11,14770,9
40008,173368,1,11,3408,11,14768,9
40009,160036,1,11,3692,11,14768,9
40010,160040,1,11,3692,11,14768,9
40011,173381,1,11,3408,11,14768,9
40012,160048,1,11,3692,11,14768,9
40013,120039,1,11,4922,11,14766,9
40014,199341,1,11,2964,11,14766,9
40015,184069,1,11,3210,11,14766,9
40016,172569,1,11,3424,11,14766,9
40017,120051,1,11,4922,11,14766,9
40018,194633,1,11,3036,11,14766,9
40019,80038,1,11,7382,11,14764,9
40020,169786,1,11,3480,11,14764,9
40021,114421,1,11,5164,11,14764,9
40022,80044,1,11,7382,11,14764,9
40023,80046,1,11,7382,11,14764,9
40024,110066,1,11,5368,11,14762,9
40025,193721,1,11,3050,11,14762,9
40026,174399,1,11,3388,11,14762,9
40027,187819,1,11,3146,11,14762,9
40028,110077,1,11,5368,11,14762,9
40029,146773,1,11,4026,11,14762,9
40030,180135,1,11,3280,11,14760,9
40031,160124,1,11,3690,11,14760,9
40032,182368,1,11,3240,11,14760,9
40033,196308,1,11,3010,11,14760,9
40034,199629,1,11,2960,11,14760,9
40035,125443,1,11,4710,11,14758,9
40036,40036,1,11,14758,11,14758,9
40037,40037,1,11,14758,11,14758,9
40038,44274,1,11,13346,11,14758,9
40039,40039,1,11,14758,11,14758,9
40040,195052,1,10,3332,11,14756,9
40041,176477,1,9,4092,11,14756,9
40042,80084,1,7,11594,11,14756,9
40043,133331,1,7,6964,11,14756,9
40044,184569,1,8,4402,11,14756,9
40045,136153,1,10,4774,11,14756,9
40046,120138,1,11,4918,11,14754,9
40047,154917,1,11,3814,11,14754,9
40048,60072,1,11,9836,11,14754,9
40049,120147,1,11,4918,11,14754,9
40050,184425,1,11,3204,11,14754,9
40051,160204,1,11,3688,11,14752,9
40052,160208,1,11,3688,11,14752,9
40053,160212,1,11,3688,11,14752,9
40054,160216,1,11,3688,11,14752,9
40055,160220,1,11,3688,11,14752,9
40056,106816,1,11,5532,11,14752,9
40057,122125,1,11,4838,11,14750,9
40058,100145,1,11,5900,11,14750,9
40059,111275,1,11,5310,11,14750,9
40060,147500,1,11,4006,11,14750,9
40061,143075,1,11,4130,11,14750,9
40062,162228,1,11,3642,11,14748,9
40063,120189,1,11,4916,11,14748,9
40064,157312,1,11,3756,11,14748,9
40065,120195,1,11,4916,11,14748,9
40066,191724,1,11,3082,11,14748,9
40067,126587,1,11,4668,11,14748,9
40068,199071,1,11,2968,11,14746,9
40069,172061,1,11,3434,11,14746,9
40070,73730,1,11,8014,11,14746,9
40071,153957,1,11,3838,11,14746,9
40072,58984,1,11,10018,11,14746,9
40073,160292,1,11,3686,11,14744,9
40074,160296,1,11,3686,11,14744,9
40075,184300,1,11,3206,11,14744,9
40076,190361,1,11,3104,11,14744,9
40077,169214,1,11,3492,11,14744,9
40078,188643,1,11,3132,11,14742,9
40079,194229,1,11,3042,11,14742,9
40080,195390,1,11,3024,11,14742,9
40081,156897,1,11,3766,11,14742,9
40082,180369,1,11,3276,11,14742,9
40083,173693,1,11,3402,11,14742,9
40084,162140,1,11,3644,11,14740,9
40085,176374,1,11,3350,11,14740,9
40086,193094,1,11,3060,11,14740,9
40087,80174,1,11,7370,11,14740,9
40088,110242,1,11,5360,11,14740,9
40089,169487,1,11,3486,11,14738,9
40090,140011,1,11,4220,11,14738,9
40091,40091,1,11,14738,11,14738,9
40092,191594,1,11,3084,11,14738,9
40093,40093,1,11,14738,11,14738,9
40094,40094,1,11,14738,11,14738,9
40095,198936,1,11,2970,11,14736,9
40096,164859,1,11,3584,11,14736,9
40097,186042,1,11,3176,11,14736,9
40098,160392,1,11,3684,11,14736,9
40099,160396,1,11,3684,11,14736,9
40100,184175,1,11,3208,11,14734,9
40101,40101,1,11,14734,11,14734,9
40102,40102,1,11,14734,11,14734,9
40103,125239,1,11,4718,11,14734,9
40104,177126,1,11,3336,11,14734,9
40105,163505,1,11,3614,11,14734,9
40106,162052,1,11,3646,11,14732,9
40107,175641,1,11,3364,11,14732,9
40108,137668,1,11,4292,11,14732,9
40109,139954,1,11,4222,11,14732,9
40110,193865,1,11,3048,11,14732,9
40111,120333,1,11,4910,11,14730,9
40112,180688,1,11,3270,11,14730,9
40113,120339,1,11,4910,11,14730,9
40114,152210,1,11,3882,11,14730,9
40115,174305,1,11,3390,11,14730,9
40116,150435,1,11,3928,11,14730,9
40117,160468,1,7,5786,11,14728,9
40118,140413,1,8,5786,11,14728,9
40119,163586,1,7,5676,11,14728,9
40120,196724,1,10,3304,11,14728,9
40121,199091,1,7,4664,11,14728,9
40122,198801,1,11,2972,11,14726,9
40123,40123,1,11,14726,11,14726,9
